Id,Prediction
328,5160366.74475
329,3638242.22613
330,5267980.72495
331,3648790.88204
332,5345880.54585
333,3252266.9682
334,3968024.07715
335,3651385.63263
336,3329410.93967
337,4440238.93456
338,5027795.22713
339,4523718.63252
340,3701772.99782
341,4680550.67715
342,5154765.91243
343,4125924.66581
344,3990890.16246
345,4132794.86966
346,3611005.50609
347,3974381.19905
348,3194369.99463
349,3968024.07715
350,3654255.51178
351,4060868.05687
352,4284336.77957
353,4224697.17467
354,3452776.12777
355,4725039.56339
356,4119346.39541
357,4970862.67451
358,5028092.56707
359,3900014.72091
360,4011685.89663
361,3952068.83217
362,4119887.90019
363,4096481.36346
364,3440103.98403
365,4200683.99507
366,3030203.17475
367,3773095.6093
368,3731079.28744
369,4220287.21433
370,3635571.33837
371,3654255.51178
372,4138178.73058
373,3646314.60237
374,3654255.51178
375,4368796.16436
376,3773095.6093
377,5021370.37886
378,3647588.5079
379,3501322.321
380,4636110.70041
381,4150025.07394
382,4054892.96388
383,4403214.60071
384,4715298.72312
385,4668784.382
386,4092198.46181
387,4197763.40255
388,4399381.14482
389,3904525.62887
390,3900014.72091
391,3761902.22729
392,3501322.321
393,5267980.72495
394,5059836.58607
395,3440983.73942
396,3644723.8647
397,4480645.4831
398,3991974.28542
399,4517262.878
400,3490941.30344
401,2823391.64244
402,3812867.98282
403,3639273.48872
404,3845857.60077
405,3566883.19332
406,4197763.40255
407,3952068.83217
408,3030203.17475
409,3286793.38764
410,3952068.83217
411,4309961.02383
412,3234167.70706
413,3648790.88204
414,5114563.16018
415,4674628.72799
416,3638242.22613
417,3990890.16246
418,4526167.90903
419,4842740.07369
420,4715298.72312
421,4043889.90183
422,4393958.55788
423,3698156.17855
424,5059836.58607
425,4480645.4831
426,5059836.58607
427,4052388.60703
428,3792533.78085
429,3557388.04085
430,2850337.06717
431,3452776.12777
432,3200525.71975
433,5469258.23869
434,4403214.60071
435,3822732.11089
436,5060872.33716
437,3093083.21194
438,3093083.21194
439,4927543.51098
440,4392457.01247
441,5059836.58607
442,2856509.599
443,4082499.76458
444,4444505.12721
445,3227810.75585
446,4523718.63252
447,3231712.56673
448,3895562.5943
449,5005431.46759
450,3654255.51178
451,3035961.26945
452,3299888.14042
453,3558269.1419
454,3234167.70706
455,3178487.04796
456,3234167.70706
457,3845857.60077
458,2807103.65871
459,3329410.93967
460,4413034.62936
461,3566883.19332
462,4715298.72312
463,5267980.72495
464,4399381.14482
465,3663691.48414
466,3142627.10959
467,4211233.16046
468,3035961.26945
469,4552410.8696
470,3575597.22589
471,2807103.65871
472,3030203.17475
473,4837752.07653
474,4052388.60703
475,4150025.07394
476,2850337.06717
477,3697534.46785
478,4232368.60918
479,3654255.51178
480,4236263.52017
481,5021020.29677
482,4396263.86184
483,4075523.36379
484,4501250.10794
485,3631967.21114
486,3822732.11089
487,4933940.98724
488,5012352.89676
489,4232368.60918
490,4200683.99507
491,4108165.78678
492,4200683.99507
493,4284336.77957
494,3427882.98608
495,3952068.83217
496,4731386.95291
497,3234167.70706
498,3663691.48414
499,3913481.77348
500,3204800.10484
501,3575597.22589
502,3452776.12777
503,3638242.22613
504,3972057.768
505,4631598.11155
506,3780580.36086
507,3611005.50609
508,4075530.66598
509,4403214.60071
510,3210327.96906
511,4363022.30478
512,3030203.17475
513,3638194.47732
514,4298671.80469
515,3982661.26898
516,3410815.90695
517,4603862.38327
518,3200525.71975
519,4154874.41144
520,4092914.95066
521,4494551.17156
522,4523718.63252
523,5420104.78221
524,4096399.41597
525,4197763.40255
526,5267980.72495
527,3792533.78085
528,5168366.47615
529,4731386.95291
530,3964165.84023
531,3974381.19905
532,4971235.27916
533,3575597.22589
534,5041398.92383
535,3575597.22589
536,4558220.65147
537,4508336.54134
538,3982661.26898
539,3231712.56673
540,3927968.19501
541,3880715.8646
542,4428247.85037
543,5267980.72495
544,3252266.9682
545,3441895.29344
546,4052388.60703
547,5173732.53894
548,3654255.51178
549,3853803.83338
550,4030184.48446
551,3219294.56269
552,4499000.76197
553,3939551.03536
554,5105593.87832
555,4754303.80696
556,3329410.93967
557,4080954.06514
558,3466073.9039
559,3234167.70706
560,5103959.49658
561,4428142.02858
562,3452776.12777
563,2876254.82184
564,4116743.52347
565,4512887.59083
566,2856509.599
567,3972453.13603
568,3990890.16246
569,3813996.83332
570,4776440.91073
571,4162026.08018
572,3698156.17855
573,5081998.55533
574,3853803.83338
575,5267980.72495
576,5005431.46759
577,5157315.98738
578,4031486.26487
579,4153392.61251
580,3444423.27744
581,4083807.2626
582,4477111.88718
583,4092914.95066
584,3944741.32957
585,2823391.64244
586,3591932.86427
587,4232368.60918
588,3047140.66746
589,5114563.16018
590,3631967.21114
591,3429774.58314
592,2850337.06717
593,4819623.17289
594,3241542.76649
595,4108165.78678
596,5503568.37086
597,5359743.94139
598,3703559.35926
599,3638242.22613
600,2559503.61807
601,5011837.98311
602,4096889.97662
603,3234167.70706
604,3845857.60077
605,4343437.90802
606,3575597.22589
607,4209216.17046
608,3077713.15257
609,4413034.62936
610,5041752.18837
611,3958911.44863
612,3452776.12777
613,4020167.76537
614,4606836.87307
615,4018539.1454
616,3997953.67931
617,3501322.321
618,4463493.58593
619,3580159.92592
620,3631967.21114
621,3938618.68658
622,3648790.88204
623,4337869.55908
624,3234167.70706
625,4064687.25502
626,4043889.90183
627,4666397.43281
628,5267980.72495
629,4413034.62936
630,4281592.29685
631,3476876.93802
632,4549672.33056
633,4731386.95291
634,2850337.06717
635,4525992.16696
636,4719085.55199
637,3452776.12777
638,4448513.41113
639,4119346.39541
640,2559503.61807
641,4875027.45212
642,3879971.3038
643,4663948.49364
644,4680550.67715
645,2972072.48197
646,5092094.57763
647,3452776.12777
648,3234167.70706
649,3150207.45799
650,3234167.70706
651,4116743.52347
652,2559503.61807
653,5211456.48719
654,3631967.21114
655,3611005.50609
656,2850337.06717
657,4378515.7195
658,5092601.43111
659,3093083.21194
660,4488590.45386
661,4123271.71173
662,3439976.44624
663,4680550.67715
664,3452776.12777
665,3654255.51178
666,4842740.07369
667,2616657.63218
668,3646314.60237
669,4052388.60703
670,3557885.13295
671,5408702.3349
672,3968024.07715
673,4268972.03671
674,3611005.50609
675,4820123.67331
676,4491381.62672
677,3328565.29922
678,3845857.60077
679,4048304.13997
680,2753147.94345
681,4160739.03573
682,3952068.83217
683,4262325.38394
684,4698116.53058
685,4875027.45212
686,4309961.02383
687,2753147.94345
688,4289620.76732
689,3913807.01802
690,3877337.29805
691,3767552.60729
692,3900014.72091
693,4820123.67331
694,3974381.19905
695,3768588.42915
696,3952068.83217
697,4731386.95291
698,3934913.08831
699,3435942.95166
700,5359743.94139
701,5267980.72495
702,3639616.18859
703,3853803.83338
704,5212900.88673
705,3972453.13603
706,5075997.97626
707,3645557.0361
708,3611005.50609
709,4150025.07394
710,3988675.11412
711,3961286.04409
712,4307212.31086
713,2823391.64244
714,3443230.21416
715,3422973.72378
716,4161990.3826
717,4440238.93456
718,5076031.43724
719,4309961.02383
720,4252367.93387
721,5608153.32489
722,3444423.27744
723,3155362.32416
724,3452776.12777
725,3190725.11681
726,3853803.83338
727,3654255.51178
728,3789283.87708
729,4731386.95291
730,3952068.83217
731,4268972.03671
732,4129519.84203
733,5685654.68014
734,3652788.87087
735,3324890.46263
736,4875147.28477
737,3952068.83217
738,4715298.72312
739,3234167.70706
740,3938618.68658
741,3650824.15588
742,4119346.39541
743,3968024.07715
744,4197763.40255
745,3819519.45462
746,3996555.58042
747,4524559.54246
748,4482888.53729
749,3640861.84759
750,4523718.63252
751,3698156.17855
752,3968024.07715
753,3698156.17855
754,4209216.17046
755,4075530.66598
756,3952068.83217
757,3819519.45462
758,5183175.57295
759,4472733.696
760,3952068.83217
761,4211233.16046
762,3634778.20277
763,3194369.99463
764,3186294.71292
765,5493653.60671
766,3952068.83217
767,3706617.79687
768,3952068.83217
769,4477973.88193
770,3952068.83217
771,4393958.55788
772,3234167.70706
773,3645925.29455
774,5042631.52265
775,3968024.07715
776,3663691.48414
777,3952068.83217
778,2807103.65871
779,3982661.26898
780,4698116.53058
781,4052388.60703
782,4163845.83126
783,3900014.72091
784,3437859.54894
785,2806333.24054
786,4281592.29685
787,5211456.48719
788,4526167.90903
789,3646532.10198
790,2972072.48197
791,4043889.90183
792,2850337.06717
793,2850337.06717
794,3200525.71975
795,3968024.07715
796,3234167.70706
797,2753147.94345
798,4298671.80469
799,4440238.93456
800,4576482.88825
801,3480172.48379
802,4959355.38516
803,3853803.83338
804,3175338.91217
805,4715298.72312
806,4197763.40255
807,4403214.60071
808,3835407.24002
809,2850337.06717
810,4413034.62936
811,3234167.70706
812,4494551.17156
813,3286793.38764
814,3056520.16217
815,4883911.5639
816,4200246.73177
817,3900014.72091
818,4148753.23379
819,3968024.07715
820,4488697.72022
821,4403214.60071
822,4731386.95291
823,4393958.55788
824,3566883.19332
825,5267980.72495
826,3642133.8481
827,3452776.12777
828,3968024.07715
829,4232368.60918
830,3851565.8201
831,4982004.67545
832,3938618.68658
833,3972339.76008
834,3638242.22613
835,3864268.96925
836,3586358.05034
837,4052388.60703
838,5267980.72495
839,3770256.76831
840,3706617.79687
841,3634859.75559
842,4403214.60071
843,3673637.89507
844,3545888.85731
845,4119346.39541
846,3913481.77348
847,4584669.62828
848,2856509.599
849,4279148.81799
850,4119346.39541
851,4731386.95291
852,3611005.50609
853,3781120.21188
854,4959355.38516
855,3952068.83217
856,4975568.51059
857,3792533.78085
858,4100334.05549
859,5095316.06187
860,3727198.2891
861,3968024.07715
862,4116743.52347
863,4298671.80469
864,4336092.05449
865,3424240.95445
866,3982661.26898
867,5160366.74475
868,4731386.95291
869,4062214.50932
870,4230926.80511
871,5242432.04613
872,5021370.37886
873,3952068.83217
874,3819519.45462
875,4828287.63377
876,3641644.34987
877,4309961.02383
878,3982661.26898
879,4798056.56279
880,2753147.94345
881,3575597.22589
882,3974381.19905
883,2937614.70663
884,4138178.73058
885,5377002.35018
886,3833834.9573
887,2807103.65871
888,3644723.8647
889,5100942.08661
890,4224697.17467
891,2753147.94345
892,5103959.49658
893,4476744.61559
894,4494551.17156
895,4558220.65147
896,3638242.22613
897,3952068.83217
898,4399381.14482
899,6236288.41614
900,2753147.94345
901,4200683.99507
902,4440238.93456
903,4413034.62936
904,3452776.12777
905,4125924.66581
906,4209216.17046
907,3452776.12777
908,3968024.07715
909,2850337.06717
910,4731386.95291
911,5011804.94529
912,3952068.83217
913,4139943.96064
914,4516753.07751
915,4884516.94906
916,3132696.32743
917,4707434.03551
918,3649741.71981
919,3234167.70706
920,3952068.83217
921,4647400.76147
922,4177013.53593
923,4486974.81682
924,4479768.65308
925,4714146.13609
926,3894344.46014
927,3938618.68658
928,4971235.27916
929,3194369.99463
930,3663691.48414
931,4000786.74418
932,3566883.19332
933,3726539.36667
934,3952068.83217
935,3654255.51178
936,3638242.22613
937,3663691.48414
938,4975568.51059
939,5042631.52265
940,3231712.56673
941,3073626.10693
942,4144926.10801
943,3646532.10198
944,3328565.29922
945,3093083.21194
946,4309961.02383
947,5100942.08661
948,4044779.67044
949,2850337.06717
950,4119346.39541
951,3706617.79687
952,5300221.59343
953,4232368.47999
954,5142396.61212
955,4236263.52017
956,4730102.28918
957,4036366.13953
958,4667777.46018
959,4358152.88198
960,4657069.95419
961,3611005.50609
962,3566883.19332
963,4444486.72897
964,5215203.40592
965,3373118.96041
966,3656171.21745
967,3638242.22613
968,3889487.53752
969,3097797.43249
970,2850337.06717
971,2753147.94345
972,4821302.17136
973,3563665.84606
974,4125924.66581
975,4052388.60703
976,4715298.72312
977,5229402.7275
978,4731386.95291
979,4797076.98188
980,4237882.18644
981,3698156.17855
982,4123549.09263
983,4123549.09263
984,4200683.99507
985,4182212.38584
986,3877114.5656
987,4377093.31611
988,4700086.29171
989,3952068.83217
990,5226526.05368
991,2850337.06717
992,3611005.50609
993,4630184.28354
994,4541872.01172
995,4393958.55788
996,5160366.74475
997,4368796.16436
998,4770828.13481
999,5009308.8692
1000,4068361.64315
1001,5267980.72495
1002,3853803.83338
1003,5114563.16018
1004,4284336.77957
1005,3851565.8201
1006,4595526.2246
1007,3591932.86427
1008,4491908.5032
1009,3654255.51178
1010,4000786.74418
1011,3938618.68658
1012,4069294.82051
1013,3900014.72091
1014,3705079.48291
1015,4200683.99507
1016,5059836.58607
1017,3517424.96291
1018,3899746.10854
1019,3732949.52223
1020,3231712.56673
1021,4260850.45097
1022,3736362.02856
1023,4119346.39541
1024,3452776.12777
1025,3328565.29922
1026,3674926.0008
1027,3931898.15184
1028,4731386.95291
1029,3349975.82079
1030,3501322.321
1031,4154823.79176
1032,3773095.6093
1033,3900014.72091
1034,3819519.45462
1035,3292330.81
1036,4550716.89916
1037,3575597.22589
1038,4116743.52347
1039,4698116.53058
1040,5064670.07059
1041,4842740.07369
1042,3234167.70706
1043,4119346.39541
1044,4083807.2626
1045,3638242.22613
1046,4092914.95066
1047,4531609.92047
1048,4150025.07394
1049,4282877.50797
1050,3944741.32957
1051,4859495.98981
1052,3234167.70706
1053,2753147.94345
1054,4197763.40255
1055,2972072.48197
1056,4658426.21765
1057,4428438.22019
1058,3077713.15257
1059,4460879.29069
1060,4731386.95291
1061,3898052.26464
1062,4200683.99507
1063,4516753.07751
1064,4480884.56341
1065,4080854.8252
1066,4544996.08042
1067,4530524.23726
1068,3654255.51178
1069,3952634.01233
1070,4309961.02383
1071,3501322.321
1072,4262325.38394
1073,5012352.89676
1074,5014654.19816
1075,4475921.88765
1076,3982661.26898
1077,3663691.48414
1078,3093083.21194
1079,4294235.74386
1080,4116743.52347
1081,3952068.83217
1082,3990890.16246
1083,2738863.13743
1084,3410815.90695
1085,4108165.78678
1086,5188883.08426
1087,2753147.94345
1088,4043464.87881
1089,2850337.06717
1090,4731386.95291
1091,3991974.28542
1092,3218189.69229
1093,3919626.74456
1094,3153977.01251
1095,2850337.06717
1096,3888209.72694
1097,4698116.53058
1098,4862990.32626
1099,4566392.68875
1100,3880651.52072
1101,3638242.22613
1102,3234167.70706
1103,3102125.59227
1104,3611005.50609
1105,3575597.22589
1106,4096481.36346
1107,2807103.65871
1108,4075530.66598
1109,4135637.99088
1110,3764045.78092
1111,4511117.10465
1112,3250671.11405
1113,5059836.58607
1114,3575597.22589
1115,3698156.17855
1116,4204261.65054
1117,5474943.53609
1118,4092914.95066
1119,5144989.70065
1120,3073626.10693
1121,3030203.17475
1122,2807103.65871
1123,3938618.68658
1124,3789283.87708
1125,4731386.95291
1126,4696328.12027
1127,3845857.60077
1128,4875027.45212
1129,3819519.45462
1130,3997953.67931
1131,4367278.93616
1132,3153977.01251
1133,5034529.00775
1134,4262325.38394
1135,2753147.94345
1136,4477973.88193
1137,3210327.96906
1138,5011634.22957
1139,4570419.33035
1140,3439649.68964
1141,4119346.39541
1142,4283362.82632
1143,5157315.98738
1144,3444291.97056
1145,4125924.66581
1146,4031486.26487
1147,2559503.61807
1148,4074553.3888
1149,5198157.51271
1150,4356459.90852
1151,3964165.84023
1152,4200683.99507
1153,4540871.82001
1154,3456631.15276
1155,2856509.599
1156,3444423.27744
1157,4094158.77229
1158,4193999.84623
1159,4119346.39541
1160,4399381.14482
1161,4043889.90183
1162,4574072.52889
1163,2753147.94345
1164,3877114.5656
1165,4048413.5862
1166,4488697.72022
1167,4509290.54996
1168,3234167.70706
1169,3631967.21114
1170,4164377.09251
1171,3654255.51178
1172,2753147.94345
1173,4573299.5878
1174,4209216.17046
1175,4260850.45097
1176,3894475.21277
1177,4426924.76859
1178,4658198.54008
1179,4083807.2626
1180,3558269.1419
1181,4413034.62936
1182,4367278.93616
1183,4981030.40359
1184,3837007.89137
1185,3328565.29922
1186,3646532.10198
1187,4230926.80511
1188,3938618.68658
1189,3952068.83217
1190,3073626.10693
1191,3646314.60237
1192,3645557.0361
1193,3329410.93967
1194,3938618.68658
1195,5074418.24506
1196,3234167.70706
1197,4268959.08525
1198,4052388.60703
1199,2850337.06717
1200,5021020.29677
1201,5128572.22853
1202,3951283.41564
1203,3952068.83217
1204,2559503.61807
1205,3900014.72091
1206,4659155.67698
1207,3120317.38752
1208,3231712.56673
1209,3611005.50609
1210,4232368.47999
1211,4856248.58797
1212,3211401.54384
1213,4371463.41696
1214,4499000.76197
1215,3654255.51178
1216,5114563.16018
1217,4769382.72079
1218,4842740.07369
1219,3698156.17855
1220,3932586.16031
1221,4283362.82632
1222,4142497.89288
1223,5442493.78478
1224,5052127.63197
1225,4523718.63252
1226,3566883.19332
1227,4574072.52889
1228,4149063.2437
1229,3150207.45799
1230,4837752.07653
1231,4116743.52347
1232,2850337.06717
1233,5304551.22865
1234,4549672.33056
1235,4148753.23379
1236,4541845.66091
1237,2856509.599
1238,3877114.5656
1239,4083807.2626
1240,4119346.39541
1241,4129519.84203
1242,4820575.02214
1243,4440238.93456
1244,4200683.99507
1245,4975568.51059
1246,3853803.83338
1247,3938618.68658
1248,3897152.09812
1249,5315316.36802
1250,4083660.43261
1251,3200525.71975
1252,4114630.39434
1253,5536043.72582
1254,4129519.84203
1255,3156044.06356
1256,4623519.68502
1257,3648149.48702
1258,5059836.58607
1259,4083660.43261
1260,3937908.89932
1261,5157315.98738
1262,3880651.52072
1263,4252367.93387
1264,5011804.94529
1265,3402647.43585
1266,3575597.22589
1267,4542056.83049
1268,2823391.64244
1269,4129519.84203
1270,3080855.08077
1271,3736362.02856
1272,3851565.8201
1273,2753147.94345
1274,4125924.66581
1275,3968024.07715
1276,5471742.87358
1277,5095106.75396
1278,4211233.16046
1279,4209216.17046
1280,3565904.25141
1281,3635571.33837
1282,4052388.60703
1283,2850337.06717
1284,4798996.41444
1285,5173732.53894
1286,3234167.70706
1287,3636702.20867
1288,4527463.4184
1289,3990890.16246
1290,4197763.40255
1291,4083807.2626
1292,4536148.45054
1293,3706617.79687
1294,5012352.89676
1295,3913481.77348
1296,3328565.29922
1297,4613312.24152
1298,3439976.44624
1299,3564363.49148
1300,5059836.58607
1301,3279878.35946
1302,4083807.2626
1303,4197763.40255
1304,3634859.75559
1305,4785033.95762
1306,5041398.92383
1307,5024396.23203
1308,2869786.60843
1309,3622901.26071
1310,4558220.65147
1311,3638242.22613
1312,5113245.00758
1313,4828287.63377
1314,4748461.75528
1315,3654255.51178
1316,3611005.50609
1317,4413034.62936
1318,5073654.50694
1319,4715298.72312
1320,4731386.95291
1321,4523718.63252
1322,4178263.88226
1323,3835407.24002
1324,4490638.19771
1325,4268972.03671
1326,4515195.33952
1327,4476035.53335
1328,4564627.68499
1329,4119346.39541
1330,5160366.74475
1331,4183457.43233
1332,5012352.89676
1333,4410828.20565
1334,3194369.99463
1335,2559503.61807
1336,3035961.26945
1337,4197763.40255
1338,2753147.94345
1339,4837752.07653
1340,3899746.10854
1341,4316010.88945
1342,3654255.51178
1343,3908421.537
1344,5654957.30902
1345,3234167.70706
1346,4083807.2626
1347,4083660.43261
1348,3645557.0361
1349,3575597.22589
1350,3611005.50609
1351,3611005.50609
1352,3645364.65744
1353,4262325.38394
1354,4476744.61559
1355,5183175.57295
1356,4119346.39541
1357,3880651.52072
1358,4475915.25479
1359,3093083.21194
1360,3978602.17906
1361,4392457.01247
1362,4440238.93456
1363,3635571.33837
1364,4959355.38516
1365,4715298.72312
1366,4043889.90183
1367,3913481.77348
1368,4099092.9148
1369,3819519.45462
1370,2807103.65871
1371,3650824.15588
1372,4806924.36934
1373,3558269.1419
1374,4132794.86966
1375,4011685.89663
1376,3073626.10693
1377,3575597.22589
1378,5263276.96114
1379,4875027.45212
1380,3643082.95111
1381,3611005.50609
1382,3250671.11405
1383,5064670.07059
1384,4154823.79176
1385,3819519.45462
1386,3952068.83217
1387,3221318.95202
1388,4119346.39541
1389,3575597.22589
1390,2980583.88557
1391,3204099.40332
1392,3234167.70706
1393,3726539.36667
1394,5160366.74475
1395,3429774.58314
1396,3452776.12777
1397,5329672.26356
1398,3638242.22613
1399,3638242.22613
1400,4172096.30104
1401,4722596.60819
1402,3938618.68658
1403,4698116.53058
1404,3868245.14181
1405,3501322.321
1406,2850337.06717
1407,4200683.99507
1408,3642133.8481
1409,5371975.31463
1410,4106152.14962
1411,3234167.70706
1412,4731386.95291
1413,4523718.63252
1414,3952068.83217
1415,3818431.30473
1416,3634778.20277
1417,4765715.64513
1418,4393958.55788
1419,5088750.53677
1420,5280185.52302
1421,4197763.40255
1422,3972057.768
1423,4802535.83185
1424,2850337.06717
1425,3638242.22613
1426,2937614.70663
1427,3611005.50609
1428,3204800.10484
1429,3905670.52928
1430,3938618.68658
1431,3410815.90695
1432,5015565.85802
1433,3452776.12777
1434,3148713.67467
1435,3234167.70706
1436,4393958.55788
1437,3789283.87708
1438,3093083.21194
1439,3640861.84759
1440,3631967.21114
1441,4488697.72022
1442,3132696.32743
1443,5114563.16018
1444,5267980.72495
1445,4320744.95137
1446,4489226.35529
1447,4260850.45097
1448,5039632.0685
1449,3968024.07715
1450,4284336.77957
1451,3328565.29922
1452,2807103.65871
1453,3926143.09699
1454,4641557.48417
1455,4507234.54322
1456,4262325.38394
1457,4211233.16046
1458,3997953.67931
1459,3631967.21114
1460,3156044.06356
1461,3120317.38752
1462,4619541.34346
1463,5267980.72495
1464,3286793.38764
1465,4069432.99947
1466,4017988.45388
1467,4021247.87836
1468,3260552.14562
1469,2997003.91696
1470,4656962.73211
1471,4048304.13997
1472,4523199.32013
1473,2850337.06717
1474,3894344.46014
1475,3517424.96291
1476,4119346.39541
1477,5157829.33282
1478,5255054.68909
1479,3218189.69229
1480,4730102.28918
1481,3900014.72091
1482,3997953.67931
1483,5608153.32489
1484,3938618.68658
1485,3942078.67594
1486,4731386.95291
1487,4644523.03953
1488,4431727.31346
1489,5027795.22713
1490,3452776.12777
1491,4268972.03671
1492,3789283.87708
1493,4541857.72129
1494,5493653.60671
1495,3938618.68658
1496,4623868.76917
1497,3439649.68964
1498,3241542.76649
1499,5034529.00775
