Id,Prediction
240,3810560.42718
241,3781617.97707
242,3898026.92816
243,4186226.89528
244,4760346.00058
245,4708576.57222
246,4322576.60686
247,4607414.28571
248,3954507.54415
249,5004650.14534
250,3926639.46483
251,4390376.11788
252,4896400.78295
253,3843372.24306
254,3995585.51001
255,4461786.70077
256,3818789.31975
257,4378242.92429
258,3907838.47438
259,3804711.35648
260,4409074.19133
261,5369419.98835
262,4554604.85755
263,4768230.31202
264,3093060.2127
265,4265243.9432
266,3933934.96952
267,4813572.87409
268,4225179.4592
269,3884077.14056
270,4098110.46536
271,3123462.54135
272,4466652.96062
273,4447881.98348
274,4447881.98348
275,4682874.23973
276,4799981.66226
277,5188127.14703
278,4254101.34017
279,3623201.56434
280,4492316.99938
281,4597231.17384
282,3850166.01138
283,3850166.01138
284,4736014.97851
285,3298244.36163
286,4196861.05389
287,4136771.77283
288,4994948.08138
289,4111851.28236
290,4705245.34442
291,4913270.35787
292,3991929.44834
293,4189411.49121
294,3093060.2127
295,4514466.17677
296,4011982.17826
297,5071496.43276
298,5896173.93546
299,4491738.37036
300,4533870.24024
301,4598179.16781
302,4676375.36354
303,4499559.51882
304,4736014.97851
305,4394431.82552
306,4237181.76795
307,5022463.41439
308,3123462.54135
309,3904292.44555
310,4374859.06216
311,3366764.22072
312,4218622.96907
313,4375851.90828
314,4123944.52307
315,4177303.03074
316,3818789.31975
317,4995271.20627
318,4344966.152
319,4629433.17332
320,4713570.75885
321,4237181.76795
322,4477979.55108
323,5303361.709
324,4123979.57409
325,4995142.88398
326,4774136.65182
327,4330528.16043
328,5004650.14534
329,4589444.93343
330,5977119.93688
331,4027255.2922
332,5040075.95874
333,4503540.46427
334,4218622.96907
335,4486868.46251
336,3031652.3828
337,4389228.49614
338,4588481.92366
339,4189411.49121
340,4465580.93576
341,4342234.54367
342,4917298.82106
343,4571916.84837
344,3938440.58693
345,3980887.87439
346,4374859.06216
347,5179463.42661
348,3093060.2127
349,4492316.99938
350,4346258.45247
351,4554345.90484
352,4782366.01171
353,4225463.54315
354,3884077.14056
355,4839768.34998
356,4247052.78789
357,4882549.92115
358,4427099.85299
359,4462171.20641
360,4375851.90828
361,3904292.44555
362,3938282.44626
363,4448992.46827
364,7003590.92851
365,4374859.06216
366,3031652.3828
367,3701639.53039
368,3594238.47447
369,4085603.31048
370,4003466.60412
371,3960351.39689
372,3938056.93585
373,4232933.27621
374,4291454.72463
375,4605008.46801
376,3391725.23026
377,4535531.35134
378,3897769.55731
379,4374859.06216
380,4972312.34384
381,3736570.98161
382,4132932.11236
383,4424748.99794
384,4541804.55879
385,4839768.34998
386,4191119.71233
387,4587197.62064
388,4395115.30114
389,4375616.36843
390,4491738.37036
391,4269108.65148
392,4492316.99938
393,5901026.45076
394,4574978.48379
395,3904690.24049
396,4099092.6597
397,4328982.29157
398,4768230.31202
399,4603530.07043
400,3031652.3828
401,3123462.54135
402,4191898.35856
403,4003532.83442
404,3736570.98161
405,4477979.55108
406,4617762.12034
407,4022585.78564
408,3031652.3828
409,3835262.10522
410,4153946.54904
411,4598179.16781
412,4011982.17826
413,4313761.68992
414,4554604.85755
415,4848698.04377
416,4470794.68306
417,3850166.01138
418,4254500.08857
419,4345571.86398
420,4099657.63089
421,4171839.01375
422,3979504.74037
423,3123462.54135
424,4492316.99938
425,4234827.08454
426,4477979.55108
427,4153946.54904
428,4197245.80992
429,4070732.17425
430,3402315.69195
431,3801649.21342
432,3807411.86862
433,4932431.9912
434,4321019.20591
435,4374859.06216
436,5399510.74256
437,3093060.2127
438,3123462.54135
439,4849283.44109
440,4623782.65412
441,4492316.99938
442,3123462.54135
443,4215998.17713
444,4511492.89819
445,5529985.26619
446,4511492.89819
447,4312597.449
448,4331999.01932
449,7068877.95486
450,3960351.39689
451,3123462.54135
452,4774136.65182
453,4375616.36843
454,4169737.75752
455,3835262.10522
456,4265002.90628
457,3781617.97707
458,4243111.43123
459,3031652.3828
460,4502096.11729
461,4128000.34133
462,4462171.20641
463,5901026.45076
464,4395115.30114
465,4069319.97971
466,4193435.0099
467,3736570.98161
468,3123462.54135
469,4756173.20839
470,3810560.42718
471,4559615.34735
472,3031652.3828
473,4218622.96907
474,4215614.14338
475,4189167.2098
476,3387264.54845
477,4461786.70077
478,3884077.14056
479,4418992.63788
480,4460577.4803
481,7076712.27377
482,4181910.11322
483,4482348.02397
484,4643419.99381
485,4218622.96907
486,4713570.75885
487,5445403.76825
488,4554604.85755
489,3850166.01138
490,4492316.99938
491,3362282.04453
492,4374859.06216
493,4813572.87409
494,4365297.98076
495,3904292.44555
496,4491907.2577
497,3531519.97996
498,3946641.39203
499,4730244.37446
500,4112128.90066
501,3850166.01138
502,3884077.14056
503,4589444.93343
504,5207657.06448
505,4447881.98348
506,4330528.16043
507,4714105.16397
508,4272360.17205
509,4395115.30114
510,4225179.4592
511,4609825.4629
512,3031652.3828
513,4502402.32384
514,4011982.17826
515,3850166.01138
516,3230573.74245
517,4567679.65347
518,4258254.78202
519,4207999.60813
520,4554936.77843
521,4588481.92366
522,4511492.89819
523,4511099.43421
524,3623201.56434
525,4587197.62064
526,6140501.96011
527,4331275.79087
528,4472178.36218
529,4447881.98348
530,3547026.12211
531,5019806.64462
532,4541804.55879
533,3910217.53679
534,4529337.2162
535,3910217.53679
536,4218622.96907
537,4418504.7409
538,3904292.44555
539,4542864.51331
540,4247474.2087
541,4113697.69339
542,4598179.16781
543,5901026.45076
544,4077007.22515
545,4291350.04224
546,3850166.01138
547,5350371.88467
548,4255805.76093
549,3883920.09512
550,3965457.4159
551,3869973.61609
552,4561267.09338
553,4260011.91357
554,4477979.55108
555,4680696.99199
556,3031652.3828
557,4521737.80275
558,3709498.34115
559,4011982.17826
560,5043720.17841
561,4782366.01171
562,3904292.44555
563,4557500.39687
564,4285142.79513
565,4782366.01171
566,3123462.54135
567,4865217.76014
568,4272360.17205
569,3911102.2741
570,5792362.2107
571,4223256.61894
572,3123462.54135
573,4378242.92429
574,3938440.58693
575,5842658.24724
576,7068877.95486
577,5019806.64462
578,4632428.26777
579,4375616.36843
580,4399785.93694
581,4372210.51384
582,5006084.37074
583,4342234.54367
584,4481077.3404
585,3548980.06004
586,3904292.44555
587,4085994.08239
588,4218062.24406
589,4468986.69132
590,4432746.73504
591,4291350.04224
592,3627005.67059
593,4729650.61962
594,3856049.90421
595,3362282.04453
596,4665715.14668
597,4891587.68496
598,3933075.88399
599,4735594.26957
600,4131060.48936
601,5143979.31873
602,4248248.22702
603,3393976.72128
604,3904292.44555
605,4048050.96257
606,3884077.14056
607,3393976.72128
608,3807411.86862
609,4378242.92429
610,5233065.7198
611,3362282.04453
612,3804711.35648
613,4895171.93579
614,4541222.75129
615,3977516.0004
616,4447881.98348
617,4491738.37036
618,4623782.65412
619,4466652.96062
620,4218622.96907
621,5287668.56959
622,3960351.39689
623,4378242.92429
624,3828969.40114
625,4606306.68127
626,4171839.01375
627,4782366.01171
628,5901026.45076
629,4427099.85299
630,4469144.74923
631,4558014.64053
632,4813572.87409
633,4541804.55879
634,3393976.72128
635,4760346.00058
636,5040075.95874
637,3938440.58693
638,5227798.38051
639,4291705.45133
640,4462171.20641
641,4689191.42854
642,4224117.6859
643,4995142.88398
644,4463054.64649
645,3270354.61764
646,5244565.96943
647,3904292.44555
648,4414591.49124
649,4211483.11889
650,3393976.72128
651,4285142.79513
652,4131060.48936
653,4316761.98624
654,4704653.16068
655,4704653.16068
656,4011982.17826
657,4641004.79276
658,5254102.20138
659,3123462.54135
660,4782366.01171
661,4225463.54315
662,4031144.17851
663,4433292.73963
664,3938440.58693
665,4291454.72463
666,4491738.37036
667,4218622.96907
668,4239239.45895
669,3876192.23584
670,4589444.93343
671,5326153.01837
672,4374859.06216
673,4003466.60412
674,4409004.44268
675,4189411.49121
676,4643419.99381
677,4218622.96907
678,3916609.38298
679,4446742.36652
680,3123462.54135
681,4206103.91771
682,4153946.54904
683,4460577.4803
684,4548591.88116
685,4663363.34209
686,4567679.65347
687,3093060.2127
688,4394431.82552
689,4352599.99967
690,3986117.02932
691,4303871.77957
692,4473584.01781
693,4189411.49121
694,4699309.24583
695,4136771.77283
696,4153946.54904
697,4189411.49121
698,4090839.00707
699,4621060.49886
700,4930214.73485
701,5901026.45076
702,3913724.37427
703,4118910.98248
704,4732021.26845
705,5019806.64462
706,5294132.22886
707,4005288.98285
708,4457951.68834
709,3938440.58693
710,4483779.49993
711,4271651.56492
712,4098110.46536
713,3123462.54135
714,4403345.97775
715,3123462.54135
716,4078408.34429
717,4448992.46827
718,4940494.82805
719,4598179.16781
720,4446232.95265
721,5145895.07646
722,4492316.99938
723,3910217.53679
724,3884077.14056
725,4280802.80224
726,3850166.01138
727,4448813.17044
728,4300547.8079
729,4462171.20641
730,4051210.76363
731,4215614.14338
732,4521315.63694
733,7198468.62611
734,4373798.23851
735,4345110.64935
736,4895599.67427
737,4133094.11391
738,4218062.24406
739,4492428.39936
740,4171839.01375
741,4452646.58339
742,4247052.78789
743,4843602.27882
744,4582919.38333
745,4247052.78789
746,3959302.00673
747,4839768.34998
748,4574289.47017
749,4287316.72944
750,4511492.89819
751,3123462.54135
752,4099657.63089
753,3382234.30114
754,3393976.72128
755,3781617.97707
756,4051210.76363
757,4247052.78789
758,5058935.67951
759,4623782.65412
760,4272360.17205
761,3835262.10522
762,4615673.51912
763,3407866.38967
764,4491738.37036
765,5233533.51848
766,4369104.40179
767,4492148.10434
768,4085994.08239
769,4760346.00058
770,4332638.97598
771,4230501.07363
772,3393976.72128
773,4348196.63093
774,4160902.02746
775,4374859.06216
776,4098110.46536
777,3904292.44555
778,4336285.24329
779,3904292.44555
780,4499067.25693
781,4417650.7723
782,4589257.49828
783,4462171.20641
784,4505403.77834
785,4705245.34442
786,4469144.74923
787,4320748.52194
788,4214520.24633
789,4511492.89819
790,3123462.54135
791,4171839.01375
792,3987323.40233
793,3298244.36163
794,3850166.01138
795,4134242.75659
796,3393976.72128
797,3123462.54135
798,4696738.71959
799,4463054.64649
800,4904636.84898
801,6960049.11595
802,4989041.85296
803,3884077.14056
804,3906362.75164
805,4477979.55108
806,4582919.38333
807,4320346.68093
808,3803884.79318
809,4265002.90628
810,4427099.85299
811,3393976.72128
812,4296565.817
813,3904292.44555
814,3807411.86862
815,4997054.33641
816,4528275.32253
817,4473175.13135
818,4242962.91152
819,4160902.02746
820,4617762.12034
821,4376010.78749
822,4218459.29988
823,4128478.46496
824,4395373.02272
825,5901026.45076
826,4515275.04441
827,3938440.58693
828,4492316.99938
829,4085994.08239
830,4390713.28866
831,4882549.92115
832,5283075.21252
833,4246530.77608
834,4660797.79822
835,3818789.31975
836,3362282.04453
837,3938440.58693
838,5900335.79608
839,3387414.02413
840,4218622.96907
841,4153946.54904
842,4389609.68291
843,4081869.25942
844,4561677.64806
845,4291705.45133
846,5045159.99084
847,4984170.59928
848,3123462.54135
849,4177303.03074
850,4618994.235
851,4477979.55108
852,4704653.16068
853,3921427.41159
854,4984170.59928
855,3904292.44555
856,4524250.44143
857,4374837.53825
858,4359227.47345
859,4369451.062
860,4556306.40624
861,4492316.99938
862,4391200.84598
863,4265002.90628
864,4639115.61242
865,5570760.02959
866,3868377.95486
867,5004650.14534
868,4447881.98348
869,4394431.82552
870,3709498.34115
871,5244748.46164
872,4320914.16355
873,4082733.69434
874,4291705.45133
875,4729650.61962
876,4409694.9613
877,4598179.16781
878,3929665.6048
879,5131676.35324
880,3031652.3828
881,3781617.97707
882,4972828.92698
883,3123462.54135
884,3838043.40773
885,4802590.31809
886,3785165.03358
887,4458608.68391
888,4436188.99836
889,5359083.5315
890,4225463.54315
891,3123462.54135
892,5019806.64462
893,4395115.30114
894,4378242.92429
895,4218622.96907
896,4447881.98348
897,3884077.14056
898,4369451.062
899,5145762.95777
900,3093060.2127
901,4705002.67202
902,4212913.00246
903,4373492.32395
904,3850166.01138
905,4446110.83764
906,3455094.7912
907,3837887.29572
908,4365002.67119
909,3435504.9184
910,4541804.55879
911,5070030.79033
912,4051210.76363
913,4394431.82552
914,4433164.45152
915,5194603.85386
916,3093060.2127
917,4675277.43274
918,3960351.39689
919,4532351.18721
920,3804711.35648
921,4218062.24406
922,4261791.43449
923,4904636.84898
924,4782366.01171
925,4524505.31685
926,5317349.33465
927,4171839.01375
928,4131060.48936
929,3255466.17481
930,4165989.31378
931,4168161.26457
932,4128000.34133
933,4555737.13289
934,3884077.14056
935,3890031.48035
936,4447881.98348
937,3946641.39203
938,4505910.85047
939,4492148.10434
940,4527691.58307
941,4218622.96907
942,4436593.54569
943,4541222.75129
944,5214363.82995
945,3275637.97106
946,4598179.16781
947,5253476.43053
948,4439269.83459
949,3907838.47438
950,4462431.32356
951,4254500.08857
952,4729650.61962
953,4514940.76608
954,4377147.16176
955,4460577.4803
956,4782366.01171
957,5262701.21382
958,4497182.93504
959,4218622.96907
960,5072111.27009
961,4189411.49121
962,4128000.34133
963,4603530.07043
964,5386721.55514
965,4218225.90555
966,3988845.54931
967,4511492.89819
968,4011982.17826
969,3003789.27586
970,3402315.69195
971,3123462.54135
972,4160902.02746
973,3848771.07608
974,4514599.23503
975,3904292.44555
976,4218062.24406
977,4469675.94017
978,4541634.73601
979,5031670.3573
980,4176502.54562
981,3183644.23188
982,4210341.16713
983,3961559.6585
984,6648068.97012
985,4520359.18876
986,4247052.78789
987,4394431.82552
988,4555739.81283
989,3938440.58693
990,7173488.56825
991,4011982.17826
992,4195560.15115
993,4218062.24406
994,4800582.12581
995,3932313.15976
996,5019806.64462
997,4617762.12034
998,5131676.35324
999,5015152.71371
1000,3438868.17475
1001,7387724.90266
1002,3938440.58693
1003,4468986.69132
1004,4851891.26708
1005,4433996.82785
1006,4839768.34998
1007,3816647.76531
1008,4218622.96907
1009,4255805.76093
1010,3850166.01138
1011,4167759.10929
1012,4436366.94058
1013,4462171.20641
1014,4388549.48663
1015,4736014.97851
1016,4492316.99938
1017,4090792.46926
1018,3904292.44555
1019,4599633.69281
1020,3938979.6064
1021,3932313.15976
1022,4541804.55879
1023,4572665.85721
1024,3876192.23584
1025,4214520.24633
1026,4291705.45133
1027,4446323.71635
1028,4491907.2577
1029,3531503.32153
1030,4491738.37036
1031,4178236.2504
1032,3414719.87973
1033,4115982.40849
1034,4330528.16043
1035,4189167.2098
1036,4904636.84898
1037,3781617.97707
1038,4334316.49828
1039,4529337.2162
1040,4725899.92771
1041,4491738.37036
1042,3690177.87497
1043,4461786.70077
1044,4441037.84231
1045,4528493.80341
1046,4390890.70687
1047,4623782.65412
1048,4003466.60412
1049,4735474.81146
1050,4460577.4803
1051,5014719.78383
1052,3579577.8889
1053,3123462.54135
1054,4635632.14864
1055,3031652.3828
1056,4839768.34998
1057,4598179.16781
1058,3835262.10522
1059,4782366.01171
1060,4447881.98348
1061,3891229.76825
1062,4752026.37338
1063,4342234.54367
1064,4587197.62064
1065,4227713.88717
1066,4839768.34998
1067,4760346.00058
1068,4312597.449
1069,5011256.19163
1070,4617762.12034
1071,4218622.96907
1072,4460577.4803
1073,4468986.69132
1074,4377147.16176
1075,4760346.00058
1076,3904292.44555
1077,4085994.08239
1078,3123462.54135
1079,4637799.05548
1080,4285247.40178
1081,3856049.90421
1082,4272360.17205
1083,4487504.89242
1084,3093060.2127
1085,3362282.04453
1086,4708576.57222
1087,3270354.61764
1088,4260877.68685
1089,3528018.2772
1090,4541804.55879
1091,5019806.64462
1092,4492148.10434
1093,4489120.00039
1094,3123462.54135
1095,3455094.7912
1096,3970789.92322
1097,4218622.96907
1098,4987937.2009
1099,4439193.5989
1100,4460577.4803
1101,4572240.86658
1102,3393976.72128
1103,4153946.54904
1104,4218622.96907
1105,3753963.55425
1106,4269418.72498
1107,4225179.4592
1108,4153946.54904
1109,4538915.78289
1110,4243354.19293
1111,4521315.63694
1112,3888534.84723
1113,4218622.96907
1114,3850166.01138
1115,3301614.03634
1116,4167759.10929
1117,5179742.07775
1118,4615554.20326
1119,5000181.43377
1120,4396583.90398
1121,3031652.3828
1122,4456156.05234
1123,5287668.56959
1124,4183715.67271
1125,4135122.39599
1126,4244489.15971
1127,3904292.44555
1128,4727012.50063
1129,4247052.78789
1130,4477979.55108
1131,4623782.65412
1132,3123462.54135
1133,4427099.85299
1134,4375851.90828
1135,3093060.2127
1136,4760346.00058
1137,4477401.84618
1138,4725899.92771
1139,4623782.65412
1140,3900743.16037
1141,4291705.45133
1142,4632428.26777
1143,4768230.31202
1144,3301614.03634
1145,4448992.46827
1146,4612814.20887
1147,4131060.48936
1148,3934486.01274
1149,5787554.59046
1150,4405817.33595
1151,3362282.04453
1152,4742536.4103
1153,4623782.65412
1154,3123462.54135
1155,3093060.2127
1156,4218622.96907
1157,4291705.45133
1158,4261855.29853
1159,4481077.3404
1160,4376010.78749
1161,4171839.01375
1162,4244489.15971
1163,3407866.38967
1164,4375616.36843
1165,4011982.17826
1166,4617762.12034
1167,5085637.72086
1168,3894304.08172
1169,4214520.24633
1170,3914021.864
1171,3856094.31107
1172,3093060.2127
1173,4803007.80158
1174,3393976.72128
1175,3932313.15976
1176,3938282.44626
1177,4504607.13167
1178,5007925.01204
1179,4531931.83592
1180,4291705.45133
1181,4618868.00214
1182,4623782.65412
1183,4864127.61069
1184,3393976.72128
1185,4214520.24633
1186,4541804.55879
1187,3594238.47447
1188,5287668.56959
1189,4153946.54904
1190,4541804.55879
1191,5283533.98144
1192,4005288.98285
1193,3031652.3828
1194,5233770.16206
1195,4414401.97014
1196,3393976.72128
1197,4609825.4629
1198,3850166.01138
1199,3393976.72128
1200,7076712.27377
1201,4461885.21213
1202,4367965.02306
1203,3835262.10522
1204,4374859.06216
1205,4218622.96907
1206,5152363.0054
1207,4110010.94683
1208,4291350.04224
1209,4196119.37856
1210,4736014.97851
1211,5440742.38819
1212,3884077.14056
1213,4492409.55954
1214,4285142.79513
1215,4491072.53896
1216,4468986.69132
1217,4676009.30016
1218,4491738.37036
1219,3541293.25492
1220,4213559.51831
1221,4632428.26777
1222,4191119.71233
1223,5016905.1299
1224,5014719.78383
1225,4492316.99938
1226,4469108.06732
1227,5364791.25138
1228,4098294.70257
1229,4162925.56199
1230,4583639.45089
1231,4414105.34113
1232,3481244.31096
1233,4986950.81838
1234,4449234.08426
1235,3938440.58693
1236,5248677.68191
1237,3347169.345
1238,4375616.36843
1239,4340011.60597
1240,4247052.78789
1241,4390890.70687
1242,4496857.02814
1243,4342234.54367
1244,4374859.06216
1245,4891587.68496
1246,3938056.93585
1247,4171839.01375
1248,4071979.07325
1249,5249797.59161
1250,3804711.35648
1251,4051210.76363
1252,4394431.82552
1253,5244553.78812
1254,4342424.18894
1255,3093060.2127
1256,4657637.27156
1257,4592631.43869
1258,4492316.99938
1259,3804711.35648
1260,3924781.90553
1261,5244748.46164
1262,4330528.16043
1263,3932313.15976
1264,5080738.41875
1265,3085354.61405
1266,3938440.58693
1267,4593895.81141
1268,3347169.345
1269,4342234.54367
1270,3031652.3828
1271,4805316.69637
1272,4458608.68391
1273,3093060.2127
1274,4342234.54367
1275,4705245.34442
1276,4737171.0171
1277,4730071.06446
1278,3884077.14056
1279,3393976.72128
1280,4726891.34797
1281,4054459.52034
1282,4124960.2496
1283,4194776.05027
1284,4657573.27646
1285,5306988.08965
1286,3690177.87497
1287,3959535.23088
1288,4911986.73885
1289,3850166.01138
1290,4598179.16781
1291,4340011.60597
1292,4819047.63326
1293,4491907.2577
1294,4930214.73485
1295,5244123.24808
1296,4254500.08857
1297,4514940.76608
1298,4031144.17851
1299,3884077.14056
1300,4541222.75129
1301,3938440.58693
1302,4299193.4108
1303,4598179.16781
1304,5304691.1672
1305,5179742.07775
1306,4218622.96907
1307,5249797.59161
1308,4107601.36489
1309,3977516.0004
1310,4488083.24871
1311,4365554.82665
1312,4378242.92429
1313,5004039.41062
1314,5270720.73447
1315,4291454.72463
1316,4218622.96907
1317,4502096.11729
1318,4674435.62833
1319,4491738.37036
1320,4483431.31772
1321,4447881.98348
1322,3957241.91458
1323,3626561.41517
1324,4378242.92429
1325,4067491.39481
1326,4643419.99381
1327,4520453.20803
1328,4481905.98681
1329,4572665.85721
1330,5058500.86393
1331,4265002.90628
1332,4591880.31648
1333,4612118.73044
1334,3281544.55243
1335,4213959.79405
1336,3123462.54135
1337,4632428.26777
1338,3123462.54135
1339,4302436.71292
1340,3938440.58693
1341,4813572.87409
1342,3890031.48035
1343,3402434.44356
1344,7190567.18047
1345,3393976.72128
1346,4407681.32124
1347,3834508.72133
1348,3897769.55731
1349,3938440.58693
1350,4735841.56283
1351,4691712.98209
1352,4365297.98076
1353,4460577.4803
1354,4480473.4738
1355,4730244.37446
1356,4291705.45133
1357,4460577.4803
1358,4623782.65412
1359,3093060.2127
1360,4384151.45739
1361,4623782.65412
1362,4342234.54367
1363,4057246.26397
1364,4921413.31466
1365,4218622.96907
1366,4171839.01375
1367,5008801.01557
1368,4207999.60813
1369,6773924.70244
1370,4535924.73767
1371,4361087.74457
1372,7053530.23526
1373,4375616.36843
1374,4189167.2098
1375,4375851.90828
1376,4218459.29988
1377,3804711.35648
1378,4708576.57222
1379,4670116.89203
1380,4193102.77525
1381,4884413.27907
1382,4215427.28773
1383,4725899.92771
1384,4265002.90628
1385,4283050.33904
1386,3904292.44555
1387,3123462.54135
1388,4291705.45133
1389,3938440.58693
1390,4218622.96907
1391,3031652.3828
1392,4390013.86989
1393,4664643.59597
1394,5019806.64462
1395,4199696.3605
1396,3884077.14056
1397,4594020.15025
1398,4204486.37711
1399,4456156.05234
1400,4617762.12034
1401,4817377.3436
1402,4171839.01375
1403,4477979.55108
1404,3654541.69114
1405,4491738.37036
1406,4472762.72786
1407,4705060.95523
1408,4389141.70487
1409,4978019.81058
1410,4225463.54315
1411,4344786.64293
1412,4491738.37036
1413,4447881.98348
1414,3835262.10522
1415,4250907.08577
1416,4602412.82514
1417,4730244.37446
1418,3912877.58663
1419,5014719.78383
1420,5266176.89535
1421,4628128.98517
1422,4730244.37446
1423,4685326.68954
1424,4011982.17826
1425,4295008.39566
1426,3007253.07197
1427,4374859.06216
1428,4065148.82172
1429,3362282.04453
1430,5303361.709
1431,3531503.32153
1432,4730244.37446
1433,3938440.58693
1434,3031652.3828
1435,4581479.93532
1436,3833974.13392
1437,4286417.20972
1438,3123462.54135
1439,5370858.96759
1440,4487504.89242
1441,4617762.12034
1442,3123462.54135
1443,4468986.69132
1444,7450411.6158
1445,4372585.08312
1446,4623782.65412
1447,3937898.80288
1448,5017374.17593
1449,4674392.20341
1450,4479336.21844
1451,4316075.34633
1452,4225179.4592
1453,4514375.7321
1454,7053530.23526
1455,4218622.96907
1456,4460577.4803
1457,4037168.95189
1458,4541634.73601
1459,4249981.39753
1460,3270354.61764
1461,3869973.61609
1462,4955027.62749
1463,5901026.45076
1464,3835262.10522
1465,4227363.59076
1466,4251376.4599
1467,4225463.54315
1468,4133094.11391
1469,4170643.43264
1470,4839768.34998
1471,4462481.95877
1472,4839768.34998
1473,3298244.36163
1474,5019806.64462
1475,4373159.60016
1476,4291705.45133
1477,4730071.06446
1478,4734193.50614
1479,4404530.55953
1480,4813572.87409
1481,4473343.66935
1482,4736014.97851
1483,4853070.50365
1484,4167759.10929
1485,4157534.70125
1486,4447881.98348
1487,4839768.34998
1488,4538481.5221
1489,4333504.72758
1490,3938440.58693
1491,4215614.14338
1492,4201715.50787
1493,4587197.62064
1494,5347935.54492
1495,5283075.21252
1496,7078594.01873
1497,4156230.95947
1498,4160058.06992
