Id,Prediction
159,3941975.79787
160,3941975.79787
161,3941975.79787
162,3941975.79787
163,3941975.79787
164,3941975.79787
165,3941975.79787
166,3941975.79787
167,3941975.79787
168,3941975.79787
169,3941975.79787
170,3941975.79787
171,3941975.79787
172,3941975.79787
173,3941975.79787
174,3941975.79787
175,3941975.79787
176,3941975.79787
177,3941975.79787
178,3941975.79787
179,3941975.79787
180,3941975.79787
181,3941975.79787
182,3941975.79787
183,3941975.79787
184,3941975.79787
185,3941975.79787
186,3941975.79787
187,3941975.79787
188,3941975.79787
189,3941975.79787
190,3941975.79787
191,3941975.79787
192,3941975.79787
193,3941975.79787
194,3941975.79787
195,3941975.79787
196,3941975.79787
197,3941975.79787
198,3941975.79787
199,3941975.79787
200,3941975.79787
201,3941975.79787
202,3941975.79787
203,3941975.79787
204,3941975.79787
205,3941975.79787
206,3941975.79787
207,3941975.79787
208,3941975.79787
209,3941975.79787
210,3941975.79787
211,3941975.79787
212,3941975.79787
213,3941975.79787
214,3941975.79787
215,3941975.79787
216,3941975.79787
217,3941975.79787
218,3941975.79787
219,3941975.79787
220,3941975.79787
221,3941975.79787
222,3941975.79787
223,3941975.79787
224,3941975.79787
225,3941975.79787
226,3941975.79787
227,3941975.79787
228,3941975.79787
229,3941975.79787
230,3941975.79787
231,3941975.79787
232,3941975.79787
233,3941975.79787
234,3941975.79787
235,3941975.79787
236,3941975.79787
237,3941975.79787
238,3941975.79787
239,3941975.79787
240,3941975.79787
241,3941975.79787
242,3941975.79787
243,3941975.79787
244,3941975.79787
245,3941975.79787
246,3941975.79787
247,3941975.79787
248,3941975.79787
249,3941975.79787
250,3941975.79787
251,3941975.79787
252,3941975.79787
253,3941975.79787
254,3941975.79787
255,3941975.79787
256,3941975.79787
257,3941975.79787
258,3941975.79787
259,3941975.79787
260,3941975.79787
261,3941975.79787
262,3941975.79787
263,3941975.79787
264,3941975.79787
265,3941975.79787
266,3941975.79787
267,3941975.79787
268,3941975.79787
269,3941975.79787
270,3941975.79787
271,3941975.79787
272,3941975.79787
273,3941975.79787
274,3941975.79787
275,3941975.79787
276,3941975.79787
277,3941975.79787
278,3941975.79787
279,3941975.79787
280,3941975.79787
281,3941975.79787
282,3941975.79787
283,3941975.79787
284,3941975.79787
285,3941975.79787
286,3941975.79787
287,3941975.79787
288,3941975.79787
289,3941975.79787
290,3941975.79787
291,3941975.79787
292,3941975.79787
293,3941975.79787
294,3941975.79787
295,3941975.79787
296,3941975.79787
297,3941975.79787
298,3941975.79787
299,3941975.79787
300,3941975.79787
301,3941975.79787
302,3941975.79787
303,3941975.79787
304,3941975.79787
305,3941975.79787
306,3941975.79787
307,3941975.79787
308,3941975.79787
309,3941975.79787
310,3941975.79787
311,3941975.79787
312,3941975.79787
313,3941975.79787
314,3941975.79787
315,3941975.79787
316,3941975.79787
317,3941975.79787
318,3941975.79787
319,3941975.79787
320,3941975.79787
321,3941975.79787
322,3941975.79787
323,3941975.79787
324,3941975.79787
325,3941975.79787
326,3941975.79787
327,3941975.79787
328,3941975.79787
329,3941975.79787
330,3941975.79787
331,3941975.79787
332,3941975.79787
333,3941975.79787
334,3941975.79787
335,3941975.79787
336,3941975.79787
337,3941975.79787
338,3941975.79787
339,3941975.79787
340,3941975.79787
341,3941975.79787
342,3941975.79787
343,3941975.79787
344,3941975.79787
345,3941975.79787
346,3941975.79787
347,3941975.79787
348,3941975.79787
349,3941975.79787
350,3941975.79787
351,3941975.79787
352,3941975.79787
353,3941975.79787
354,3941975.79787
355,3941975.79787
356,3941975.79787
357,3941975.79787
358,3941975.79787
359,3941975.79787
360,3941975.79787
361,3941975.79787
362,3941975.79787
363,3941975.79787
364,3941975.79787
365,3941975.79787
366,3941975.79787
367,3941975.79787
368,3941975.79787
369,3941975.79787
370,3941975.79787
371,3941975.79787
372,3941975.79787
373,3941975.79787
374,3941975.79787
375,3941975.79787
376,3941975.79787
377,3941975.79787
378,3941975.79787
379,3941975.79787
380,3941975.79787
381,3941975.79787
382,3941975.79787
383,3941975.79787
384,3941975.79787
385,3941975.79787
386,3941975.79787
387,3941975.79787
388,3941975.79787
389,3941975.79787
390,3941975.79787
391,3941975.79787
392,3941975.79787
393,3941975.79787
394,3941975.79787
395,3941975.79787
396,3941975.79787
397,3941975.79787
398,3941975.79787
399,3941975.79787
400,3941975.79787
401,3941975.79787
402,3941975.79787
403,3941975.79787
404,3941975.79787
405,3941975.79787
406,3941975.79787
407,3941975.79787
408,3941975.79787
409,3941975.79787
410,3941975.79787
411,3941975.79787
412,3941975.79787
413,3941975.79787
414,3941975.79787
415,3941975.79787
416,3941975.79787
417,3941975.79787
418,3941975.79787
419,3941975.79787
420,3941975.79787
421,3941975.79787
422,3941975.79787
423,3941975.79787
424,3941975.79787
425,3941975.79787
426,3941975.79787
427,3941975.79787
428,3941975.79787
429,3941975.79787
430,3941975.79787
431,3941975.79787
432,3941975.79787
433,3941975.79787
434,3941975.79787
435,3941975.79787
436,3941975.79787
437,3941975.79787
438,3941975.79787
439,3941975.79787
440,3941975.79787
441,3941975.79787
442,3941975.79787
443,3941975.79787
444,3941975.79787
445,3941975.79787
446,3941975.79787
447,3941975.79787
448,3941975.79787
449,3941975.79787
450,3941975.79787
451,3941975.79787
452,3941975.79787
453,3941975.79787
454,3941975.79787
455,3941975.79787
456,3941975.79787
457,3941975.79787
458,3941975.79787
459,3941975.79787
460,3941975.79787
461,3941975.79787
462,3941975.79787
463,3941975.79787
464,3941975.79787
465,3941975.79787
466,3941975.79787
467,3941975.79787
468,3941975.79787
469,3941975.79787
470,3941975.79787
471,3941975.79787
472,3941975.79787
473,3941975.79787
474,3941975.79787
475,3941975.79787
476,3941975.79787
477,3941975.79787
478,3941975.79787
479,3941975.79787
480,3941975.79787
481,3941975.79787
482,3941975.79787
483,3941975.79787
484,3941975.79787
485,3941975.79787
486,3941975.79787
487,3941975.79787
488,3941975.79787
489,3941975.79787
490,3941975.79787
491,3941975.79787
492,3941975.79787
493,3941975.79787
494,3941975.79787
495,3941975.79787
496,3941975.79787
497,3941975.79787
498,3941975.79787
499,3941975.79787
500,3941975.79787
501,3941975.79787
502,3941975.79787
503,3941975.79787
504,3941975.79787
505,3941975.79787
506,3941975.79787
507,3941975.79787
508,3941975.79787
509,3941975.79787
510,3941975.79787
511,3941975.79787
512,3941975.79787
513,3941975.79787
514,3941975.79787
515,3941975.79787
516,3941975.79787
517,3941975.79787
518,3941975.79787
519,3941975.79787
520,3941975.79787
521,3941975.79787
522,3941975.79787
523,3941975.79787
524,3941975.79787
525,3941975.79787
526,3941975.79787
527,3941975.79787
528,3941975.79787
529,3941975.79787
530,3941975.79787
531,3941975.79787
532,3941975.79787
533,3941975.79787
534,3941975.79787
535,3941975.79787
536,3941975.79787
537,3941975.79787
538,3941975.79787
539,3941975.79787
540,3941975.79787
541,3941975.79787
542,3941975.79787
543,3941975.79787
544,3941975.79787
545,3941975.79787
546,3941975.79787
547,3941975.79787
548,3941975.79787
549,3941975.79787
550,3941975.79787
551,3941975.79787
552,3941975.79787
553,3941975.79787
554,3941975.79787
555,3941975.79787
556,3941975.79787
557,3941975.79787
558,3941975.79787
559,3941975.79787
560,3941975.79787
561,3941975.79787
562,3941975.79787
563,3941975.79787
564,3941975.79787
565,3941975.79787
566,3941975.79787
567,3941975.79787
568,3941975.79787
569,3941975.79787
570,3941975.79787
571,3941975.79787
572,3941975.79787
573,3941975.79787
574,3941975.79787
575,3941975.79787
576,3941975.79787
577,3941975.79787
578,3941975.79787
579,3941975.79787
580,3941975.79787
581,3941975.79787
582,3941975.79787
583,3941975.79787
584,3941975.79787
585,3941975.79787
586,3941975.79787
587,3941975.79787
588,3941975.79787
589,3941975.79787
590,3941975.79787
591,3941975.79787
592,3941975.79787
593,3941975.79787
594,3941975.79787
595,3941975.79787
596,3941975.79787
597,3941975.79787
598,3941975.79787
599,3941975.79787
600,3941975.79787
601,3941975.79787
602,3941975.79787
603,3941975.79787
604,3941975.79787
605,3941975.79787
606,3941975.79787
607,3941975.79787
608,3941975.79787
609,3941975.79787
610,3941975.79787
611,3941975.79787
612,3941975.79787
613,3941975.79787
614,3941975.79787
615,3941975.79787
616,3941975.79787
617,3941975.79787
618,3941975.79787
619,3941975.79787
620,3941975.79787
621,3941975.79787
622,3941975.79787
623,3941975.79787
624,3941975.79787
625,3941975.79787
626,3941975.79787
627,3941975.79787
628,3941975.79787
629,3941975.79787
630,3941975.79787
631,3941975.79787
632,3941975.79787
633,3941975.79787
634,3941975.79787
635,3941975.79787
636,3941975.79787
637,3941975.79787
638,3941975.79787
639,3941975.79787
640,3941975.79787
641,3941975.79787
642,3941975.79787
643,3941975.79787
644,3941975.79787
645,3941975.79787
646,3941975.79787
647,3941975.79787
648,3941975.79787
649,3941975.79787
650,3941975.79787
651,3941975.79787
652,3941975.79787
653,3941975.79787
654,3941975.79787
655,3941975.79787
656,3941975.79787
657,3941975.79787
658,3941975.79787
659,3941975.79787
660,3941975.79787
661,3941975.79787
662,3941975.79787
663,3941975.79787
664,3941975.79787
665,3941975.79787
666,3941975.79787
667,3941975.79787
668,3941975.79787
669,3941975.79787
670,3941975.79787
671,3941975.79787
672,3941975.79787
673,3941975.79787
674,3941975.79787
675,3941975.79787
676,3941975.79787
677,3941975.79787
678,3941975.79787
679,3941975.79787
680,3941975.79787
681,3941975.79787
682,3941975.79787
683,3941975.79787
684,3941975.79787
685,3941975.79787
686,3941975.79787
687,3941975.79787
688,3941975.79787
689,3941975.79787
690,3941975.79787
691,3941975.79787
692,3941975.79787
693,3941975.79787
694,3941975.79787
695,3941975.79787
696,3941975.79787
697,3941975.79787
698,3941975.79787
699,3941975.79787
700,3941975.79787
701,3941975.79787
702,3941975.79787
703,3941975.79787
704,3941975.79787
705,3941975.79787
706,3941975.79787
707,3941975.79787
708,3941975.79787
709,3941975.79787
710,3941975.79787
711,3941975.79787
712,3941975.79787
713,3941975.79787
714,3941975.79787
715,3941975.79787
716,3941975.79787
717,3941975.79787
718,3941975.79787
719,3941975.79787
720,3941975.79787
721,3941975.79787
722,3941975.79787
723,3941975.79787
724,3941975.79787
725,3941975.79787
726,3941975.79787
727,3941975.79787
728,3941975.79787
729,3941975.79787
730,3941975.79787
731,3941975.79787
732,3941975.79787
733,3941975.79787
734,3941975.79787
735,3941975.79787
736,3941975.79787
737,3941975.79787
738,3941975.79787
739,3941975.79787
740,3941975.79787
741,3941975.79787
742,3941975.79787
743,3941975.79787
744,3941975.79787
745,3941975.79787
746,3941975.79787
747,3941975.79787
748,3941975.79787
749,3941975.79787
750,3941975.79787
751,3941975.79787
752,3941975.79787
753,3941975.79787
754,3941975.79787
755,3941975.79787
756,3941975.79787
757,3941975.79787
758,3941975.79787
759,3941975.79787
760,3941975.79787
761,3941975.79787
762,3941975.79787
763,3941975.79787
764,3941975.79787
765,3941975.79787
766,3941975.79787
767,3941975.79787
768,3941975.79787
769,3941975.79787
770,3941975.79787
771,3941975.79787
772,3941975.79787
773,3941975.79787
774,3941975.79787
775,3941975.79787
776,3941975.79787
777,3941975.79787
778,3941975.79787
779,3941975.79787
780,3941975.79787
781,3941975.79787
782,3941975.79787
783,3941975.79787
784,3941975.79787
785,3941975.79787
786,3941975.79787
787,3941975.79787
788,3941975.79787
789,3941975.79787
790,3941975.79787
791,3941975.79787
792,3941975.79787
793,3941975.79787
794,3941975.79787
795,3941975.79787
796,3941975.79787
797,3941975.79787
798,3941975.79787
799,3941975.79787
800,3941975.79787
801,3941975.79787
802,3941975.79787
803,3941975.79787
804,3941975.79787
805,3941975.79787
806,3941975.79787
807,3941975.79787
808,3941975.79787
809,3941975.79787
810,3941975.79787
811,3941975.79787
812,3941975.79787
813,3941975.79787
814,3941975.79787
815,3941975.79787
816,3941975.79787
817,3941975.79787
818,3941975.79787
819,3941975.79787
820,3941975.79787
821,3941975.79787
822,3941975.79787
823,3941975.79787
824,3941975.79787
825,3941975.79787
826,3941975.79787
827,3941975.79787
828,3941975.79787
829,3941975.79787
830,3941975.79787
831,3941975.79787
832,3941975.79787
833,3941975.79787
834,3941975.79787
835,3941975.79787
836,3941975.79787
837,3941975.79787
838,3941975.79787
839,3941975.79787
840,3941975.79787
841,3941975.79787
842,3941975.79787
843,3941975.79787
844,3941975.79787
845,3941975.79787
846,3941975.79787
847,3941975.79787
848,3941975.79787
849,3941975.79787
850,3941975.79787
851,3941975.79787
852,3941975.79787
853,3941975.79787
854,3941975.79787
855,3941975.79787
856,3941975.79787
857,3941975.79787
858,3941975.79787
859,3941975.79787
860,3941975.79787
861,3941975.79787
862,3941975.79787
863,3941975.79787
864,3941975.79787
865,3941975.79787
866,3941975.79787
867,3941975.79787
868,3941975.79787
869,3941975.79787
870,3941975.79787
871,3941975.79787
872,3941975.79787
873,3941975.79787
874,3941975.79787
875,3941975.79787
876,3941975.79787
877,3941975.79787
878,3941975.79787
879,3941975.79787
880,3941975.79787
881,3941975.79787
882,3941975.79787
883,3941975.79787
884,3941975.79787
885,3941975.79787
886,3941975.79787
887,3941975.79787
888,3941975.79787
889,3941975.79787
890,3941975.79787
891,3941975.79787
892,3941975.79787
893,3941975.79787
894,3941975.79787
895,3941975.79787
896,3941975.79787
897,3941975.79787
898,3941975.79787
899,3941975.79787
900,3941975.79787
901,3941975.79787
902,3941975.79787
903,3941975.79787
904,3941975.79787
905,3941975.79787
906,3941975.79787
907,3941975.79787
908,3941975.79787
909,3941975.79787
910,3941975.79787
911,3941975.79787
912,3941975.79787
913,3941975.79787
914,3941975.79787
915,3941975.79787
916,3941975.79787
917,3941975.79787
918,3941975.79787
919,3941975.79787
920,3941975.79787
921,3941975.79787
922,3941975.79787
923,3941975.79787
924,3941975.79787
925,3941975.79787
926,3941975.79787
927,3941975.79787
928,3941975.79787
929,3941975.79787
930,3941975.79787
931,3941975.79787
932,3941975.79787
933,3941975.79787
934,3941975.79787
935,3941975.79787
936,3941975.79787
937,3941975.79787
938,3941975.79787
939,3941975.79787
940,3941975.79787
941,3941975.79787
942,3941975.79787
943,3941975.79787
944,3941975.79787
945,3941975.79787
946,3941975.79787
947,3941975.79787
948,3941975.79787
949,3941975.79787
950,3941975.79787
951,3941975.79787
952,3941975.79787
953,3941975.79787
954,3941975.79787
955,3941975.79787
956,3941975.79787
957,3941975.79787
958,3941975.79787
959,3941975.79787
960,3941975.79787
961,3941975.79787
962,3941975.79787
963,3941975.79787
964,3941975.79787
965,3941975.79787
966,3941975.79787
967,3941975.79787
968,3941975.79787
969,3941975.79787
970,3941975.79787
971,3941975.79787
972,3941975.79787
973,3941975.79787
974,3941975.79787
975,3941975.79787
976,3941975.79787
977,3941975.79787
978,3941975.79787
979,3941975.79787
980,3941975.79787
981,3941975.79787
982,3941975.79787
983,3941975.79787
984,3941975.79787
985,3941975.79787
986,3941975.79787
987,3941975.79787
988,3941975.79787
989,3941975.79787
990,3941975.79787
991,3941975.79787
992,3941975.79787
993,3941975.79787
994,3941975.79787
995,3941975.79787
996,3941975.79787
997,3941975.79787
998,3941975.79787
999,3941975.79787
1000,3941975.79787
1001,3941975.79787
1002,3941975.79787
1003,3941975.79787
1004,3941975.79787
1005,3941975.79787
1006,3941975.79787
1007,3941975.79787
1008,3941975.79787
1009,3941975.79787
1010,3941975.79787
1011,3941975.79787
1012,3941975.79787
1013,3941975.79787
1014,3941975.79787
1015,3941975.79787
1016,3941975.79787
1017,3941975.79787
1018,3941975.79787
1019,3941975.79787
1020,3941975.79787
1021,3941975.79787
1022,3941975.79787
1023,3941975.79787
1024,3941975.79787
1025,3941975.79787
1026,3941975.79787
1027,3941975.79787
1028,3941975.79787
1029,3941975.79787
1030,3941975.79787
1031,3941975.79787
1032,3941975.79787
1033,3941975.79787
1034,3941975.79787
1035,3941975.79787
1036,3941975.79787
1037,3941975.79787
1038,3941975.79787
1039,3941975.79787
1040,3941975.79787
1041,3941975.79787
1042,3941975.79787
1043,3941975.79787
1044,3941975.79787
1045,3941975.79787
1046,3941975.79787
1047,3941975.79787
1048,3941975.79787
1049,3941975.79787
1050,3941975.79787
1051,3941975.79787
1052,3941975.79787
1053,3941975.79787
1054,3941975.79787
1055,3941975.79787
1056,3941975.79787
1057,3941975.79787
1058,3941975.79787
1059,3941975.79787
1060,3941975.79787
1061,3941975.79787
1062,3941975.79787
1063,3941975.79787
1064,3941975.79787
1065,3941975.79787
1066,3941975.79787
1067,3941975.79787
1068,3941975.79787
1069,3941975.79787
1070,3941975.79787
1071,3941975.79787
1072,3941975.79787
1073,3941975.79787
1074,3941975.79787
1075,3941975.79787
1076,3941975.79787
1077,3941975.79787
1078,3941975.79787
1079,3941975.79787
1080,3941975.79787
1081,3941975.79787
1082,3941975.79787
1083,3941975.79787
1084,3941975.79787
1085,3941975.79787
1086,3941975.79787
1087,3941975.79787
1088,3941975.79787
1089,3941975.79787
1090,3941975.79787
1091,3941975.79787
1092,3941975.79787
1093,3941975.79787
1094,3941975.79787
1095,3941975.79787
1096,3941975.79787
1097,3941975.79787
1098,3941975.79787
1099,3941975.79787
1100,3941975.79787
1101,3941975.79787
1102,3941975.79787
1103,3941975.79787
1104,3941975.79787
1105,3941975.79787
1106,3941975.79787
1107,3941975.79787
1108,3941975.79787
1109,3941975.79787
1110,3941975.79787
1111,3941975.79787
1112,3941975.79787
1113,3941975.79787
1114,3941975.79787
1115,3941975.79787
1116,3941975.79787
1117,3941975.79787
1118,3941975.79787
1119,3941975.79787
1120,3941975.79787
1121,3941975.79787
1122,3941975.79787
1123,3941975.79787
1124,3941975.79787
1125,3941975.79787
1126,3941975.79787
1127,3941975.79787
1128,3941975.79787
1129,3941975.79787
1130,3941975.79787
1131,3941975.79787
1132,3941975.79787
1133,3941975.79787
1134,3941975.79787
1135,3941975.79787
1136,3941975.79787
1137,3941975.79787
1138,3941975.79787
1139,3941975.79787
1140,3941975.79787
1141,3941975.79787
1142,3941975.79787
1143,3941975.79787
1144,3941975.79787
1145,3941975.79787
1146,3941975.79787
1147,3941975.79787
1148,3941975.79787
1149,3941975.79787
1150,3941975.79787
1151,3941975.79787
1152,3941975.79787
1153,3941975.79787
1154,3941975.79787
1155,3941975.79787
1156,3941975.79787
1157,3941975.79787
1158,3941975.79787
1159,3941975.79787
1160,3941975.79787
1161,3941975.79787
1162,3941975.79787
1163,3941975.79787
1164,3941975.79787
1165,3941975.79787
1166,3941975.79787
1167,3941975.79787
1168,3941975.79787
1169,3941975.79787
1170,3941975.79787
1171,3941975.79787
1172,3941975.79787
1173,3941975.79787
1174,3941975.79787
1175,3941975.79787
1176,3941975.79787
1177,3941975.79787
1178,3941975.79787
1179,3941975.79787
1180,3941975.79787
1181,3941975.79787
1182,3941975.79787
1183,3941975.79787
1184,3941975.79787
1185,3941975.79787
1186,3941975.79787
1187,3941975.79787
1188,3941975.79787
1189,3941975.79787
1190,3941975.79787
1191,3941975.79787
1192,3941975.79787
1193,3941975.79787
1194,3941975.79787
1195,3941975.79787
1196,3941975.79787
1197,3941975.79787
1198,3941975.79787
1199,3941975.79787
1200,3941975.79787
1201,3941975.79787
1202,3941975.79787
1203,3941975.79787
1204,3941975.79787
1205,3941975.79787
1206,3941975.79787
1207,3941975.79787
1208,3941975.79787
1209,3941975.79787
1210,3941975.79787
1211,3941975.79787
1212,3941975.79787
1213,3941975.79787
1214,3941975.79787
1215,3941975.79787
1216,3941975.79787
1217,3941975.79787
1218,3941975.79787
1219,3941975.79787
1220,3941975.79787
1221,3941975.79787
1222,3941975.79787
1223,3941975.79787
1224,3941975.79787
1225,3941975.79787
1226,3941975.79787
1227,3941975.79787
1228,3941975.79787
1229,3941975.79787
1230,3941975.79787
1231,3941975.79787
1232,3941975.79787
1233,3941975.79787
1234,3941975.79787
1235,3941975.79787
1236,3941975.79787
1237,3941975.79787
1238,3941975.79787
1239,3941975.79787
1240,3941975.79787
1241,3941975.79787
1242,3941975.79787
1243,3941975.79787
1244,3941975.79787
1245,3941975.79787
1246,3941975.79787
1247,3941975.79787
1248,3941975.79787
1249,3941975.79787
1250,3941975.79787
1251,3941975.79787
1252,3941975.79787
1253,3941975.79787
1254,3941975.79787
1255,3941975.79787
1256,3941975.79787
1257,3941975.79787
1258,3941975.79787
1259,3941975.79787
1260,3941975.79787
1261,3941975.79787
1262,3941975.79787
1263,3941975.79787
1264,3941975.79787
1265,3941975.79787
1266,3941975.79787
1267,3941975.79787
1268,3941975.79787
1269,3941975.79787
1270,3941975.79787
1271,3941975.79787
1272,3941975.79787
1273,3941975.79787
1274,3941975.79787
1275,3941975.79787
1276,3941975.79787
1277,3941975.79787
1278,3941975.79787
1279,3941975.79787
1280,3941975.79787
1281,3941975.79787
1282,3941975.79787
1283,3941975.79787
1284,3941975.79787
1285,3941975.79787
1286,3941975.79787
1287,3941975.79787
1288,3941975.79787
1289,3941975.79787
1290,3941975.79787
1291,3941975.79787
1292,3941975.79787
1293,3941975.79787
1294,3941975.79787
1295,3941975.79787
1296,3941975.79787
1297,3941975.79787
1298,3941975.79787
1299,3941975.79787
1300,3941975.79787
1301,3941975.79787
1302,3941975.79787
1303,3941975.79787
1304,3941975.79787
1305,3941975.79787
1306,3941975.79787
1307,3941975.79787
1308,3941975.79787
1309,3941975.79787
1310,3941975.79787
1311,3941975.79787
1312,3941975.79787
1313,3941975.79787
1314,3941975.79787
1315,3941975.79787
1316,3941975.79787
1317,3941975.79787
1318,3941975.79787
1319,3941975.79787
1320,3941975.79787
1321,3941975.79787
1322,3941975.79787
1323,3941975.79787
1324,3941975.79787
1325,3941975.79787
1326,3941975.79787
1327,3941975.79787
1328,3941975.79787
1329,3941975.79787
1330,3941975.79787
1331,3941975.79787
1332,3941975.79787
1333,3941975.79787
1334,3941975.79787
1335,3941975.79787
1336,3941975.79787
1337,3941975.79787
1338,3941975.79787
1339,3941975.79787
1340,3941975.79787
1341,3941975.79787
1342,3941975.79787
1343,3941975.79787
1344,3941975.79787
1345,3941975.79787
1346,3941975.79787
1347,3941975.79787
1348,3941975.79787
1349,3941975.79787
1350,3941975.79787
1351,3941975.79787
1352,3941975.79787
1353,3941975.79787
1354,3941975.79787
1355,3941975.79787
1356,3941975.79787
1357,3941975.79787
1358,3941975.79787
1359,3941975.79787
1360,3941975.79787
1361,3941975.79787
1362,3941975.79787
1363,3941975.79787
1364,3941975.79787
1365,3941975.79787
1366,3941975.79787
1367,3941975.79787
1368,3941975.79787
1369,3941975.79787
1370,3941975.79787
1371,3941975.79787
1372,3941975.79787
1373,3941975.79787
1374,3941975.79787
1375,3941975.79787
1376,3941975.79787
1377,3941975.79787
1378,3941975.79787
1379,3941975.79787
1380,3941975.79787
1381,3941975.79787
1382,3941975.79787
1383,3941975.79787
1384,3941975.79787
1385,3941975.79787
1386,3941975.79787
1387,3941975.79787
1388,3941975.79787
1389,3941975.79787
1390,3941975.79787
1391,3941975.79787
1392,3941975.79787
1393,3941975.79787
1394,3941975.79787
1395,3941975.79787
1396,3941975.79787
1397,3941975.79787
1398,3941975.79787
1399,3941975.79787
1400,3941975.79787
1401,3941975.79787
1402,3941975.79787
1403,3941975.79787
1404,3941975.79787
1405,3941975.79787
1406,3941975.79787
1407,3941975.79787
1408,3941975.79787
1409,3941975.79787
1410,3941975.79787
1411,3941975.79787
1412,3941975.79787
1413,3941975.79787
1414,3941975.79787
1415,3941975.79787
1416,3941975.79787
1417,3941975.79787
1418,3941975.79787
1419,3941975.79787
1420,3941975.79787
1421,3941975.79787
1422,3941975.79787
1423,3941975.79787
1424,3941975.79787
1425,3941975.79787
1426,3941975.79787
1427,3941975.79787
1428,3941975.79787
1429,3941975.79787
1430,3941975.79787
1431,3941975.79787
1432,3941975.79787
1433,3941975.79787
1434,3941975.79787
1435,3941975.79787
1436,3941975.79787
1437,3941975.79787
1438,3941975.79787
1439,3941975.79787
1440,3941975.79787
1441,3941975.79787
1442,3941975.79787
1443,3941975.79787
1444,3941975.79787
1445,3941975.79787
1446,3941975.79787
1447,3941975.79787
1448,3941975.79787
1449,3941975.79787
1450,3941975.79787
1451,3941975.79787
1452,3941975.79787
1453,3941975.79787
1454,3941975.79787
1455,3941975.79787
1456,3941975.79787
1457,3941975.79787
1458,3941975.79787
1459,3941975.79787
1460,3941975.79787
1461,3941975.79787
1462,3941975.79787
1463,3941975.79787
1464,3941975.79787
1465,3941975.79787
1466,3941975.79787
1467,3941975.79787
1468,3941975.79787
1469,3941975.79787
1470,3941975.79787
1471,3941975.79787
1472,3941975.79787
1473,3941975.79787
1474,3941975.79787
1475,3941975.79787
1476,3941975.79787
1477,3941975.79787
1478,3941975.79787
1479,3941975.79787
1480,3941975.79787
1481,3941975.79787
1482,3941975.79787
1483,3941975.79787
1484,3941975.79787
1485,3941975.79787
1486,3941975.79787
1487,3941975.79787
1488,3941975.79787
1489,3941975.79787
1490,3941975.79787
1491,3941975.79787
1492,3941975.79787
1493,3941975.79787
1494,3941975.79787
1495,3941975.79787
1496,3941975.79787
1497,3941975.79787
